Edge ID,Start Node,Start Name,Start Coordinates,End Node,End Name,End Coordinates,distance_km,system_ID,start_point_idx,end_point_idx
pt_-22.9111_-43.2056-grid_-25.8_-45.5,pt_-22.9111_-43.2056,"Rio de Janeiro, Brazil","(-43.2056, -22.9111)",grid_-25.8_-45.5,grid_-25.8_-45.5,"(-45.5, -25.8)",395.69253601023087,2021.14,1261,1259
pt_50.8208_-0.1375-pt_50.0_0.79669,pt_50.8208_-0.1375,"Brighton, Great Britain","(-0.1375, 50.8208)",pt_50.0_0.79669,"Veules de Roses, France","(0.79669, 50.0)",112.8960906331909,2021.15,1262,1263
pt_1.5575_110.3439-pt_1.13_104.0531,pt_1.5575_110.3439,"Kuching, Malaysia","(110.3439, 1.5575)",pt_1.13_104.0531,"Batam, Indonesia","(104.0531, 1.13)",701.689605153125,2021.16,1264,1265
pt_52.8372_4.6967-pt_52.714_1.682,pt_52.8372_4.6967,"Callantsoog, Netherlands","(4.6967, 52.8372)",pt_52.714_1.682,"Winterton on Sea, Great Britain","(1.682, 52.714)",203.8927426991013,2021.17,1266,1267
pt_51.3589_1.4394-pt_51.2258_2.9194,pt_51.3589_1.4394,"Broadstairs, Great Britain","(1.4394, 51.3589)",pt_51.2258_2.9194,"Ostend, Belgium","(2.9194, 51.2258)",104.29302400949463,2021.17,1268,1269
pt_53.8167_-3.05-grid_53.7_-4.7,pt_53.8167_-3.05,"Blackpool, Great Britain","(-3.05, 53.8167)",grid_53.7_-4.7,grid_53.7_-4.7,"(-4.7, 53.7)",109.59553211202524,2021.22,1270,1271
grid_53.7_-4.7-pt_53.3497_-6.2603,grid_53.7_-4.7,grid_53.7_-4.7,"(-4.7, 53.7)",pt_53.3497_-6.2603,"Dublin , Ireland","(-6.2603, 53.3497)",110.57733222192437,2021.22,1271,1272
pt_54.086_-4.756-grid_53.7_-4.7,pt_54.086_-4.756,"Port Erin, nan","(-4.756, 54.086)",grid_53.7_-4.7,grid_53.7_-4.7,"(-4.7, 53.7)",43.120415329203624,2021.22,1273,1271
pt_54.0_-5.0-grid_53.7_-4.7,pt_54.0_-5.0,"Port Grenaugh, nan","(-5.0, 54.0)",grid_53.7_-4.7,grid_53.7_-4.7,"(-4.7, 53.7)",38.79086389279896,2021.22,1274,1271
pt_54.9778_-1.6133-pt_56.0_8.0,pt_54.9778_-1.6133,"Newcastle on Tyne, Great Britain","(-1.6133, 54.9778)",pt_56.0_8.0,"Houstrup, Denmark","(8.0, 56.0)",617.721916446739,2021.23,1275,1276
pt_58.1467_7.9956-pt_57.1197_8.6197,pt_58.1467_7.9956,"Kristiansand, Norway","(7.9956, 58.1467)",pt_57.1197_8.6197,"Hanstholm, Denmark","(8.6197, 57.1197)",120.29940036701764,2021.24,1277,1278
pt_6.8397_79.8758-pt_4.2167_73.5333,pt_6.8397_79.8758,"Mt Lavinia, Sri Lanka","(79.8758, 6.8397)",pt_4.2167_73.5333,"Hulhumale, nan","(73.5333, 4.2167)",760.2279233202321,2021.25,1279,1280
pt_33.5992_-7.62-grid_6.1_1.6,pt_33.5992_-7.62,"Casablanca, Morocco","(-7.62, 33.5992)",grid_6.1_1.6,grid_6.1_1.6,"(1.6, 6.1)",3190.2116497821835,2021.27,1281,1282
grid_6.1_1.6-grid_5.2_1.9,grid_6.1_1.6,grid_6.1_1.6,"(1.6, 6.1)",grid_5.2_1.9,grid_5.2_1.9,"(1.9, 5.2)",104.92881460048088,2021.27,1282,1283
grid_5.2_1.9-pt_0.3901_9.4544,grid_5.2_1.9,grid_5.2_1.9,"(1.9, 5.2)",pt_0.3901_9.4544,"Libreville, Gabon","(9.4544, 0.3901)",993.9794587058456,2021.27,1283,1284
pt_5.0_-4.0-grid_5.2_1.9,pt_5.0_-4.0,"Abidjan, Ivory Coast","(-4.0, 5.0)",grid_5.2_1.9,grid_5.2_1.9,"(1.9, 5.2)",654.5732492016801,2021.27,1285,1283
pt_6.1319_1.2228-grid_6.1_1.6,pt_6.1319_1.2228,"Lome, Togo","(1.2228, 6.1319)",grid_6.1_1.6,grid_6.1_1.6,"(1.6, 6.1)",41.90107151897113,2021.27,1286,1282
pt_6.3667_2.4167-grid_6.1_1.6,pt_6.3667_2.4167,"Cotonou, nan","(2.4167, 6.3667)",grid_6.1_1.6,grid_6.1_1.6,"(1.6, 6.1)",95.07118290325926,2021.27,1287,1282
pt_14.7319_-17.4572-pt_14.9177_-23.5092,pt_14.7319_-17.4572,"Dakar, Senegal","(-17.4572, 14.7319)",pt_14.9177_-23.5092,"Praia, nan","(-23.5092, 14.9177)",651.7266378642671,2021.29,1288,1289
pt_16.7686_96.245-pt_1.3167_103.7169,pt_16.7686_96.245,"Thanlyin, Myanmar","(96.245, 16.7686)",pt_1.3167_103.7169,"Tuas, Singapore","(103.7169, 1.3167)",1895.123130583167,2021.30,1290,1291
pt_0.3333_6.7333-pt_-1.0_6.0,pt_0.3333_6.7333,"Sao Tome, nan","(6.7333, 0.3333)",pt_-1.0_6.0,"Annobon, nan","(6.0, -1.0)",168.51789218617122,2021.32,1292,1293
pt_52.4586_4.6194-pt_52.48_1.75,pt_52.4586_4.6194,"Ijmuiden, Netherlands","(4.6194, 52.4586)",pt_52.48_1.75,"Lowestoft, Great Britain","(1.75, 52.48)",194.99904380341815,2021.35,1294,1295
pt_13.9333_-90.8167-grid_-3.3_-86.1,pt_13.9333_-90.8167,"Puerto San Jose, Guatemala","(-90.8167, 13.9333)",grid_-3.3_-86.1,grid_-3.3_-86.1,"(-86.1, -3.3)",1975.7411961361036,2021.36,1296,1297
grid_-3.3_-86.1-grid_-15.0_-82.2,grid_-3.3_-86.1,grid_-3.3_-86.1,"(-86.1, -3.3)",grid_-15.0_-82.2,grid_-15.0_-82.2,"(-82.2, -15.0)",1362.986000226878,2021.36,1297,1298
grid_-15.0_-82.2-grid_-22.2_-79.8,grid_-15.0_-82.2,grid_-15.0_-82.2,"(-82.2, -15.0)",grid_-22.2_-79.8,grid_-22.2_-79.8,"(-79.8, -22.2)",836.174102531542,2021.36,1298,1299
grid_-22.2_-79.8-pt_-33.0461_-71.6197,grid_-22.2_-79.8,grid_-22.2_-79.8,"(-79.8, -22.2)",pt_-33.0461_-71.6197,"Valparaiso, Chile","(-71.6197, -33.0461)",1446.6242122820604,2021.36,1299,1300
pt_-18.4778_-70.3181-grid_-22.2_-79.8,pt_-18.4778_-70.3181,"Arica, Chile","(-70.3181, -18.4778)",grid_-22.2_-79.8,grid_-22.2_-79.8,"(-79.8, -22.2)",1072.0894845937235,2021.36,1301,1299
pt_-12.238906_-76.784493-grid_-15.0_-82.2,pt_-12.238906_-76.784493,"Lurin, Peru","(-76.7844926, -12.2389059)",grid_-15.0_-82.2,grid_-15.0_-82.2,"(-82.2, -15.0)",660.7799985178785,2021.36,1302,1298
pt_-2.2083_-80.9681-grid_-3.3_-86.1,pt_-2.2083_-80.9681,"Salinas, Ecuador","(-80.9681, -2.2083)",grid_-3.3_-86.1,grid_-3.3_-86.1,"(-86.1, -3.3)",583.2453155728153,2021.36,1303,1297
pt_46.7211_-1.9456-pt_37.0_-76.0,pt_46.7211_-1.9456,"Saint-Hilaire-de-Riez, France","(-1.9456, 46.7211)",pt_37.0_-76.0,"Virginia Beach, United States","(-76.0, 37.0)",6013.363623414333,2021.3,1304,1305
pt_38.707751_-9.0-grid_6.5_3.4,pt_38.707751_-9.0,"Lisbon, Portugal","(-9.0, 38.7077507)",grid_6.5_3.4,grid_6.5_3.4,"(3.4, 6.5)",3779.4620044832536,2021.6,1306,1307
grid_6.5_3.4-pt_6.45_3.4,grid_6.5_3.4,grid_6.5_3.4,"(3.4, 6.5)",pt_6.45_3.4,"Lagos, Nigeria","(3.4, 6.45)",5.5294198788998505,2021.6,1307,1308
pt_6.1319_1.2228-grid_6.5_3.4,pt_6.1319_1.2228,"Lome, Togo","(1.2228, 6.1319)",grid_6.5_3.4,grid_6.5_3.4,"(3.4, 6.5)",244.31800692263263,2021.6,1309,1307
pt_-33.7333_18.4333-grid_-23.3_10.5,pt_-33.7333_18.4333,"Melkbosstrand, South Africa","(18.4333, -33.7333)",grid_-23.3_10.5,grid_-23.3_10.5,"(10.5, -23.3)",1391.682779998954,2021.6,1310,1311
grid_-23.3_10.5-grid_-12.2_6.8,grid_-23.3_10.5,grid_-23.3_10.5,"(10.5, -23.3)",grid_-12.2_6.8,grid_-12.2_6.8,"(6.8, -12.2)",1289.450556824606,2021.6,1311,1312
grid_-12.2_6.8-grid_6.5_3.4,grid_-12.2_6.8,grid_-12.2_6.8,"(6.8, -12.2)",grid_6.5_3.4,grid_6.5_3.4,"(3.4, 6.5)",2101.937019106754,2021.6,1312,1307
pt_-22.6667_14.5333-grid_-23.3_10.5,pt_-22.6667_14.5333,"Swakopmund, Namibia","(14.5333, -22.6667)",grid_-23.3_10.5,grid_-23.3_10.5,"(10.5, -23.3)",419.4436112101489,2021.6,1313,1311
pt_-16.0_-6.0-grid_-12.2_6.8,pt_-16.0_-6.0,"Saint Helena, nan","(-6.0, -16.0)",grid_-12.2_6.8,grid_-12.2_6.8,"(6.8, -12.2)",1444.3110907454375,2021.6,1314,1312
pt_-31.9559_115.8606-pt_23.6139_58.5922,pt_-31.9559_115.8606,"Perth, Australia","(115.8606, -31.9559)",pt_23.6139_58.5922,"Muscat, Oman","(58.5922, 23.6139)",8655.22691130902,2021.7,1315,1316
pt_-20.0_58.0-grid_-21.6_56.6,pt_-20.0_58.0,"Baie Tombeau, nan","(58.0, -20.0)",grid_-21.6_56.6,grid_-21.6_56.6,"(56.6, -21.6)",229.39294864799126,2021.8,1317,1318
grid_-21.6_56.6-grid_-27.5_48.8,grid_-21.6_56.6,grid_-21.6_56.6,"(56.6, -21.6)",grid_-27.5_48.8,grid_-27.5_48.8,"(48.8, -27.5)",1024.9549951253305,2021.8,1318,1319
grid_-27.5_48.8-pt_-29.8583_31.025,grid_-27.5_48.8,grid_-27.5_48.8,"(48.8, -27.5)",pt_-29.8583_31.025,"Durban, South Africa","(31.025, -29.8583)",1755.0205377118311,2021.8,1319,1320
pt_-25.0_47.0-grid_-27.5_48.8,pt_-25.0_47.0,"Fort Dauphin, Madagascar","(47.0, -25.0)",grid_-27.5_48.8,grid_-27.5_48.8,"(48.8, -27.5)",330.22239496922464,2021.8,1321,1319
pt_-20.9394_55.2872-grid_-21.6_56.6,pt_-20.9394_55.2872,"Le Port, nan","(55.2872, -20.9394)",grid_-21.6_56.6,grid_-21.6_56.6,"(56.6, -21.6)",154.63577720236285,2021.8,1322,1318
pt_38.0_-9.0-grid_31.4_-15.2,pt_38.0_-9.0,"Sines, Portugal","(-9.0, 38.0)",grid_31.4_-15.2,grid_31.4_-15.2,"(-15.2, 31.4)",926.1644700260181,2021.9,1323,1324
grid_31.4_-15.2-grid_28.7_-17.7,grid_31.4_-15.2,grid_31.4_-15.2,"(-15.2, 31.4)",grid_28.7_-17.7,grid_28.7_-17.7,"(-17.7, 28.7)",384.2990393979868,2021.9,1324,1325
grid_28.7_-17.7-grid_16.4_-25.9,grid_28.7_-17.7,grid_28.7_-17.7,"(-17.7, 28.7)",grid_16.4_-25.9,grid_16.4_-25.9,"(-25.9, 16.4)",1600.7570417086813,2021.9,1325,1326
grid_16.4_-25.9-pt_-3.7275_-38.5275,grid_16.4_-25.9,grid_16.4_-25.9,"(-25.9, 16.4)",pt_-3.7275_-38.5275,"Fortaleza, Brazil","(-38.5275, -3.7275)",2624.236951127715,2021.9,1326,1327
pt_-3.7275_-38.5275-pt_-23.9608_-46.3339,pt_-3.7275_-38.5275,"Fortaleza, Brazil","(-38.5275, -3.7275)",pt_-23.9608_-46.3339,"Santos, Brazil","(-46.3339, -23.9608)",2390.7134989864285,2021.9,1327,1328
pt_32.65_-16.9167-grid_31.4_-15.2,pt_32.65_-16.9167,"Funchal, nan","(-16.9167, 32.65)",grid_31.4_-15.2,grid_31.4_-15.2,"(-15.2, 31.4)",213.32961852509257,2021.9,1329,1324
pt_28.2686_-16.6056-grid_28.7_-17.7,pt_28.2686_-16.6056,"Tenerife, nan","(-16.6056, 28.2686)",grid_28.7_-17.7,grid_28.7_-17.7,"(-17.7, 28.7)",117.34317142635508,2021.9,1330,1325
pt_14.9177_-23.5092-grid_16.4_-25.9,pt_14.9177_-23.5092,"Praia, nan","(-23.5092, 14.9177)",grid_16.4_-25.9,grid_16.4_-25.9,"(-25.9, 16.4)",304.30666887164085,2021.9,1331,1326
pt_53.2729_-9.0418-pt_64.0_-21.0,pt_53.2729_-9.0418,"Galway, Ireland","(-9.0418, 53.2729)",pt_64.0_-21.0,"Molvik, Iceland","(-21.0, 64.0)",1376.9458273854102,2022.11,1332,1333
pt_19.0758_72.8775-grid_14.8_81.6,pt_19.0758_72.8775,"Mumbai, India","(72.8775, 19.0758)",grid_14.8_81.6,grid_14.8_81.6,"(81.6, 14.8)",1042.3738541932635,2022.13,1334,1335
grid_14.8_81.6-grid_7.2_89.8,grid_14.8_81.6,grid_14.8_81.6,"(81.6, 14.8)",grid_7.2_89.8,grid_7.2_89.8,"(89.8, 7.2)",1228.2068963801853,2022.13,1335,1336
grid_7.2_89.8-grid_6.2_90.6,grid_7.2_89.8,grid_7.2_89.8,"(89.8, 7.2)",grid_6.2_90.6,grid_6.2_90.6,"(90.6, 6.2)",141.61026772098836,2022.13,1336,1337
grid_6.2_90.6-grid_0.4_102.1,grid_6.2_90.6,grid_6.2_90.6,"(90.6, 6.2)",grid_0.4_102.1,grid_0.4_102.1,"(102.1, 0.4)",1429.4656655195945,2022.13,1337,1338
grid_0.4_102.1-pt_1.3167_103.7169,grid_0.4_102.1,grid_0.4_102.1,"(102.1, 0.4)",pt_1.3167_103.7169,"Tuas, Singapore","(103.7169, 1.3167)",206.5526153141397,2022.13,1338,1339
pt_13.0825_80.275-grid_14.8_81.6,pt_13.0825_80.275,"Chennai, India","(80.275, 13.0825)",grid_14.8_81.6,grid_14.8_81.6,"(81.6, 14.8)",237.92322882109843,2022.13,1340,1335
pt_3.0_101.0-grid_0.4_102.1,pt_3.0_101.0,"Morib, Malaysia","(101.0, 3.0)",grid_0.4_102.1,grid_0.4_102.1,"(102.1, 0.4)",312.46235569534275,2022.13,1341,1338
pt_16.0_96.0-grid_7.2_89.8,pt_16.0_96.0,"Letkokkon, Myanmar","(96.0, 16.0)",grid_7.2_89.8,grid_7.2_89.8,"(89.8, 7.2)",1184.8308740556854,2022.13,1342,1336
pt_7.0_99.72-grid_6.2_90.6,pt_7.0_99.72,"Satun, Thailand","(99.72, 7.0)",grid_6.2_90.6,grid_6.2_90.6,"(90.6, 6.2)",1012.4006327603681,2022.13,1343,1337
pt_52.0_5.0-pt_52.48_1.75,pt_52.0_5.0,"Zandvoort, Netherlands","(5.0, 52.0)",pt_52.48_1.75,"Lowestoft, Great Britain","(1.75, 52.48)",228.32042567075965,2022.19,1344,1345
pt_50.824_-4.542-grid_48.8_-10.1,pt_50.824_-4.542,"Bude, Great Britain","(-4.542, 50.824)",grid_48.8_-10.1,grid_48.8_-10.1,"(-10.1, 48.8)",458.8556650108161,2022.1,1346,1347
grid_48.8_-10.1-pt_41.0_-74.0,grid_48.8_-10.1,grid_48.8_-10.1,"(-10.1, 48.8)",pt_41.0_-74.0,"New York, United States","(-74.0, 41.0)",4969.811129171668,2022.1,1347,1348
pt_43.2622_-2.9533-grid_48.8_-10.1,pt_43.2622_-2.9533,"Bilbao, Spain","(-2.9533, 43.2622)",grid_48.8_-10.1,grid_48.8_-10.1,"(-10.1, 48.8)",826.9271593557437,2022.1,1349,1347
pt_-34.0_151.0-grid_-29.3_165.5,pt_-34.0_151.0,"Alexandria, Australia","(151.0, -34.0)",grid_-29.3_165.5,grid_-29.3_165.5,"(165.5, -29.3)",1469.032007885438,2022.4,1350,1351
grid_-29.3_165.5-grid_-19.5_179.9,grid_-29.3_165.5,grid_-29.3_165.5,"(165.5, -29.3)",grid_-19.5_179.9,grid_-19.5_179.9,"(179.9, -19.5)",1817.0040066439408,2022.4,1351,1352
grid_-19.5_179.9-grid_-19.4_179.75,grid_-19.5_179.9,grid_-19.5_179.9,"(179.9, -19.5)",grid_-19.4_179.75,grid_-19.4_179.75,"(179.75, -19.4)",19.251723960593914,2022.4,1352,1353
grid_-19.4_179.75-grid_-18.3_-178.9,grid_-19.4_179.75,grid_-19.4_179.75,"(179.75, -19.4)",grid_-18.3_-178.9,grid_-18.3_-178.9,"(-178.9, -18.3)",187.25775624847697,2022.4,1353,1354
grid_-18.3_-178.9-grid_-17.2_-177.8,grid_-18.3_-178.9,grid_-18.3_-178.9,"(-178.9, -18.3)",grid_-17.2_-177.8,grid_-17.2_-177.8,"(-177.8, -17.2)",168.61363467875464,2022.4,1354,1355
grid_-17.2_-177.8-grid_-12.4_-173.0,grid_-17.2_-177.8,grid_-17.2_-177.8,"(-177.8, -17.2)",grid_-12.4_-173.0,grid_-12.4_-173.0,"(-173.0, -12.4)",740.8610462712934,2022.4,1355,1356
grid_-12.4_-173.0-grid_-10.3_-170.9,grid_-12.4_-173.0,grid_-12.4_-173.0,"(-173.0, -12.4)",grid_-10.3_-170.9,grid_-10.3_-170.9,"(-170.9, -10.3)",326.3445620295386,2022.4,1356,1357
grid_-10.3_-170.9-grid_2.5_-158.1,grid_-10.3_-170.9,grid_-10.3_-170.9,"(-170.9, -10.3)",grid_2.5_-158.1,grid_2.5_-158.1,"(-158.1, 2.5)",2004.0029620774037,2022.4,1357,1358
grid_2.5_-158.1-pt_33.8664_-118.3997,grid_2.5_-158.1,grid_2.5_-158.1,"(-158.1, 2.5)",pt_33.8664_-118.3997,"Hermosa Beach, United States","(-118.3997, 33.8664)",5388.239647094263,2022.4,1358,1359
pt_-36.787_174.772-grid_-29.3_165.5,pt_-36.787_174.772,"Takapuna, New Zealand","(174.772, -36.787)",grid_-29.3_165.5,grid_-29.3_165.5,"(165.5, -29.3)",1198.6046126486187,2022.4,1360,1351
pt_-18.1333_178.4333-grid_-19.5_179.9,pt_-18.1333_178.4333,"Suva, nan","(178.4333, -18.1333)",grid_-19.5_179.9,grid_-19.5_179.9,"(179.9, -19.5)",216.29877967423965,2022.4,1361,1352
pt_-16.7467_179.3583-grid_-17.2_-177.8,pt_-16.7467_179.3583,"Suavusavu, nan","(179.3583, -16.7467)",grid_-17.2_-177.8,grid_-17.2_-177.8,"(-177.8, -17.2)",306.76952738564046,2022.4,1362,1355
grid_-17.2_-177.8-grid_-17.5_-178.1,grid_-17.2_-177.8,grid_-17.2_-177.8,"(-177.8, -17.2)",grid_-17.5_-178.1,grid_-17.5_-178.1,"(-178.1, -17.5)",46.03338829811197,2022.4,1355,1363
grid_-17.5_-178.1-grid_-18.3_-178.9,grid_-17.5_-178.1,grid_-17.5_-178.1,"(-178.1, -17.5)",grid_-18.3_-178.9,grid_-18.3_-178.9,"(-178.9, -18.3)",122.58057897147414,2022.4,1363,1354
pt_-9.1683_-171.8097-grid_-10.3_-170.9,pt_-9.1683_-171.8097,"Nukunonu, nan","(-171.8097, -9.1683)",grid_-10.3_-170.9,grid_-10.3_-170.9,"(-170.9, -10.3)",160.09906906767554,2022.4,1364,1357
pt_-13.8333_-171.8333-grid_-12.4_-173.0,pt_-13.8333_-171.8333,"Apia, nan","(-171.8333, -13.8333)",grid_-12.4_-173.0,grid_-12.4_-173.0,"(-173.0, -12.4)",202.84871094966488,2022.4,1365,1356
pt_1.872_-157.384208-grid_2.5_-158.1,pt_1.872_-157.384208,"Kiritimati, nan","(-157.384208, 1.872)",grid_2.5_-158.1,grid_2.5_-158.1,"(-158.1, 2.5)",105.65066626627961,2022.4,1366,1358
pt_34.95_139.95-grid_33.5_139.5,pt_34.95_139.95,"Chikura, Japan","(139.95, 34.95)",grid_33.5_139.5,grid_33.5_139.5,"(139.5, 33.5)",166.10109634298917,2022.5,1369,1370
grid_33.5_139.5-grid_26.9_131.5,grid_33.5_139.5,grid_33.5_139.5,"(139.5, 33.5)",grid_26.9_131.5,grid_26.9_131.5,"(131.5, 26.9)",1061.6812142098715,2022.5,1370,1371
grid_26.9_131.5-grid_25.9_130.0,grid_26.9_131.5,grid_26.9_131.5,"(131.5, 26.9)",grid_25.9_130.0,grid_25.9_130.0,"(130.0, 25.9)",186.2082737083004,2022.5,1371,1372
grid_25.9_130.0-grid_22.6_125.8,grid_25.9_130.0,grid_25.9_130.0,"(130.0, 25.9)",grid_22.6_125.8,grid_22.6_125.8,"(125.8, 22.6)",561.6337436392562,2022.5,1372,1373
grid_22.6_125.8-grid_19.8_120.7,grid_22.6_125.8,grid_22.6_125.8,"(125.8, 22.6)",grid_19.8_120.7,grid_19.8_120.7,"(120.7, 19.8)",613.5279680232572,2022.5,1373,1374
grid_19.8_120.7-grid_18.9_117.2,grid_19.8_120.7,grid_19.8_120.7,"(120.7, 19.8)",grid_18.9_117.2,grid_18.9_117.2,"(117.2, 18.9)",380.98977949072747,2022.5,1374,1375
grid_18.9_117.2-grid_12.3_112.8,grid_18.9_117.2,grid_18.9_117.2,"(117.2, 18.9)",grid_12.3_112.8,grid_12.3_112.8,"(112.8, 12.3)",869.3303272532288,2022.5,1375,1376
grid_12.3_112.8-grid_4.7_107.3,grid_12.3_112.8,grid_12.3_112.8,"(112.8, 12.3)",grid_4.7_107.3,grid_4.7_107.3,"(107.3, 4.7)",1035.7065992933603,2022.5,1376,1377
grid_4.7_107.3-pt_1.353925_103.974697,grid_4.7_107.3,grid_4.7_107.3,"(107.3, 4.7)",pt_1.353925_103.974697,"Changi South, Singapore","(103.974697, 1.353925)",522.9808282859026,2022.5,1377,1378
pt_34.0_137.0-grid_33.5_139.5,pt_34.0_137.0,"Shima, Japan","(137.0, 34.0)",grid_33.5_139.5,grid_33.5_139.5,"(139.5, 33.5)",238.17572798597587,2022.5,1379,1370
pt_35.0_129.04747-grid_26.9_131.5,pt_35.0_129.04747,"Pusan, South Korea","(129.04747, 35.0)",grid_26.9_131.5,grid_26.9_131.5,"(131.5, 26.9)",928.0129102353326,2022.5,1380,1371
pt_30.9_121.9333-grid_25.9_130.0,pt_30.9_121.9333,"Lingang, China","(121.9333, 30.9)",grid_25.9_130.0,grid_25.9_130.0,"(130.0, 25.9)",964.8750084106074,2022.5,1381,1372
pt_25.1667_121.4333-grid_22.6_125.8,pt_25.1667_121.4333,"Tanshui, Taiwan","(121.4333, 25.1667)",grid_22.6_125.8,grid_22.6_125.8,"(125.8, 22.6)",527.7513638024471,2022.5,1382,1373
pt_22.6333_120.35-grid_19.8_120.7,pt_22.6333_120.35,"Fangshan, Taiwan","(120.35, 22.6333)",grid_19.8_120.7,grid_19.8_120.7,"(120.7, 19.8)",315.7998979411563,2022.5,1383,1374
grid_22.218262_114.204761-grid_18.9_117.2,grid_22.218262_114.204761,grid_22.218262_114.204761,"(114.2047605, 22.2182618)",grid_18.9_117.2,grid_18.9_117.2,"(117.2, 18.9)",482.1452378055015,2022.5,1384,1375
pt_13.7696_109.2314-grid_12.3_112.8,pt_13.7696_109.2314,"Quy Nhon, Vietnam","(109.2314, 13.7696)",grid_12.3_112.8,grid_12.3_112.8,"(112.8, 12.3)",419.82836483350286,2022.5,1385,1376
pt_7.2061_100.5967-grid_4.7_107.3,pt_7.2061_100.5967,"Songkhla, Thailand","(100.5967, 7.2061)",grid_4.7_107.3,grid_4.7_107.3,"(107.3, 4.7)",792.203531345028,2022.5,1386,1377
pt_33.8392_132.7656-grid_19.5_117.7,pt_33.8392_132.7656,"Maruyama, Japan","(132.7656, 33.8392)",grid_19.5_117.7,grid_19.5_117.7,"(117.7, 19.5)",2179.457982703807,2022.6,1387,1388
grid_19.5_117.7-grid_18.9_117.2,grid_19.5_117.7,grid_19.5_117.7,"(117.7, 19.5)",grid_18.9_117.2,grid_18.9_117.2,"(117.2, 18.9)",84.71180349906544,2022.6,1388,1389
grid_18.9_117.2-grid_15.9_115.2,grid_18.9_117.2,grid_18.9_117.2,"(117.2, 18.9)",grid_15.9_115.2,grid_15.9_115.2,"(115.2, 15.9)",394.1916955658676,2022.6,1389,1390
grid_15.9_115.2-grid_12.3_112.8,grid_15.9_115.2,grid_15.9_115.2,"(115.2, 15.9)",grid_12.3_112.8,grid_12.3_112.8,"(112.8, 12.3)",475.17306767551133,2022.6,1390,1391
grid_12.3_112.8-grid_5.0_107.6,grid_12.3_112.8,grid_12.3_112.8,"(112.8, 12.3)",grid_5.0_107.6,grid_5.0_107.6,"(107.6, 5.0)",989.4172235593794,2022.6,1391,1392
grid_5.0_107.6-pt_1.3167_103.7169,grid_5.0_107.6,grid_5.0_107.6,"(107.6, 5.0)",pt_1.3167_103.7169,"Tuas, Singapore","(103.7169, 1.3167)",593.3899532719355,2022.6,1392,1393
pt_23.3735_116.6941-grid_19.5_117.7,pt_23.3735_116.6941,"Shantou, China","(116.6941, 23.3735)",grid_19.5_117.7,grid_19.5_117.7,"(117.7, 19.5)",441.3734667483585,2022.6,1394,1388
grid_22.218262_114.204761-grid_18.9_117.2,grid_22.218262_114.204761,grid_22.218262_114.204761,"(114.2047605, 22.2182618)",grid_18.9_117.2,grid_18.9_117.2,"(117.2, 18.9)",482.1452378055015,2022.6,1395,1389
pt_14.0_121.0-grid_15.9_115.2,pt_14.0_121.0,"Batangas, Philippines","(121.0, 14.0)",grid_15.9_115.2,grid_15.9_115.2,"(115.2, 15.9)",658.3541417266786,2022.6,1396,1390
pt_13.7696_109.2314-grid_12.3_112.8,pt_13.7696_109.2314,"Quy Nhon, Vietnam","(109.2314, 13.7696)",grid_12.3_112.8,grid_12.3_112.8,"(112.8, 12.3)",419.82836483350286,2022.6,1397,1391
pt_13.1744_100.9306-grid_5.0_107.6,pt_13.1744_100.9306,"Sriracha, Thailand","(100.9306, 13.1744)",grid_5.0_107.6,grid_5.0_107.6,"(107.6, 5.0)",1163.6101847457012,2022.6,1398,1392
pt_-18.1333_178.4333-grid_-21.4_167.6,pt_-18.1333_178.4333,"Suva, nan","(178.4333, -18.1333)",grid_-21.4_167.6,grid_-21.4_167.6,"(167.6, -21.4)",1191.1489102204644,2022.9,1399,1400
grid_-21.4_167.6-grid_-21.5_167.3,grid_-21.4_167.6,grid_-21.4_167.6,"(167.6, -21.4)",grid_-21.5_167.3,grid_-21.5_167.3,"(167.3, -21.5)",33.00906217955073,2022.9,1400,1401
grid_-21.5_167.3-grid_-22.2_166.5,grid_-21.5_167.3,grid_-21.5_167.3,"(167.3, -21.5)",grid_-22.2_166.5,grid_-22.2_166.5,"(166.5, -22.2)",113.34154490573873,2022.9,1401,1402
grid_-22.2_166.5-pt_-22.2667_166.45,grid_-22.2_166.5,grid_-22.2_166.5,"(166.5, -22.2)",pt_-22.2667_166.45,"Noumea, nan","(166.45, -22.2667)",9.006769514250996,2022.9,1402,1403
pt_-21.0_167.0-grid_-21.5_167.3,pt_-21.0_167.0,"Quanono, nan","(167.0, -21.0)",grid_-21.5_167.3,grid_-21.5_167.3,"(167.3, -21.5)",63.51666801979128,2022.9,1404,1401
pt_-22.0_168.0-grid_-21.4_167.6,pt_-22.0_168.0,"Tadine, nan","(168.0, -22.0)",grid_-21.4_167.6,grid_-21.4_167.6,"(167.6, -21.4)",78.27460811991676,2022.9,1405,1400
pt_-22.1667_166.95-grid_-22.2_166.5,pt_-22.1667_166.95,"Yate, nan","(166.95, -22.1667)",grid_-22.2_166.5,grid_-22.2_166.5,"(166.5, -22.2)",46.55424225585261,2022.9,1406,1402
pt_-23.0_167.0-grid_-21.5_167.3,pt_-23.0_167.0,"Vao, nan","(167.0, -23.0)",grid_-21.5_167.3,grid_-21.5_167.3,"(167.3, -21.5)",168.9544649156044,2022.9,1407,1401
